taxonomy_section,taxonomy_id,name,handle,friendly_id,controlled_value_count,values_from,sorting,source_commit,source_blob,review_status
base_attributes,1315,Wheel hub placement,wheel-hub-placement,wheel_hub_placement,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1316,Application method,application-method,application_method,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1317,Skiing style,skiing-style,skiing_style,17,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1318,Riding style,riding-style,riding_style,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1319,Binding mount,binding-mount,binding_mount,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1320,Flexibility rating,flexibility-rating,flexibility_rating,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1321,Shoe binding type,shoe-binding-type,shoe_binding_type,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1322,Toe strap type,toe-strap-type,toe_strap_type,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1323,Snowboarding style,snowboarding-style,snowboarding_style,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1324,Stiffness,stiffness,stiffness,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1325,Snowboard design,snowboard-design,snowboard_design,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1326,Terrain,terrain,terrain,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1327,Pile type,pile-type,pile_type,21,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1329,Rod shape,rod-shape,rod_shape,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1330,Camera shape,camera-shape,camera_shape,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1331,Control type,control-type,control_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1332,Sensor type,sensor-type,sensor_type,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1333,Light source,light-source,light_source,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1334,Display resolution,display-resolution,display_resolution,26,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1335,Keypad style,keypad-style,keypad_style,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1337,RFID frequency,rfid-frequency,rfid_frequency,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1338,Plant class,plant-class,plant_class,50,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1339,Plant name,plant-name,plant_name,105,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1341,Cover material,cover-material,cover_material,34,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1342,Filler material,filler-material,filler_material,15,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1343,Filler support,filler-support,filler_support,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1344,Suitable for chair type,suitable-for-chair-type,suitable_for_chair_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1346,Finial shape,finial-shape,finial_shape,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1347,Flag shape,flag-shape,flag_shape,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1348,Units of measurement,units-of-measurement,units_of_measurement,21,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1350,Magnet type,magnet-type,magnet_type,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1351,Style,style,style,16,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1352,Fixation type,fixation-type,fixation_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1353,Egg decorating items included,egg-decorating-items-included,egg_decorating_items_included,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1354,Suitable for furniture type,suitable-for-furniture-type,suitable_for_furniture_type,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1355,Vase shape,vase-shape,vase_shape,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1356,Sustainability,sustainability,sustainability,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1357,Wallpaper application method,wallpaper-application-method,wallpaper_application_method,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1358,Roof decor shape,roof-decor-shape,roof_decor_shape,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1359,Control technology,control-technology,control_technology,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1360,Light control,light-control,light_control,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1361,Film application method,film-application-method,film_application_method,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1362,Alert type,alert-type,alert_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1363,Emergency items included,emergency-items-included,emergency_items_included,12,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1364,Stove airflow,stove-airflow,stove_airflow,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1365,Extinguisher rating,extinguisher-rating,extinguisher_rating,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1366,Extinguishing agent type,extinguishing-agent-type,extinguishing_agent_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1367,Suitable for fire class,suitable-for-fire-class,suitable_for_fire_class,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1368,Detector type,detector-type,detector_type,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1369,Compatible vacuum type,compatible-vacuum-type,compatible_vacuum_type,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1370,Energy efficiency class,energy-efficiency-class,energy_efficiency_class,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1371,Boiler system,boiler-system,boiler_system,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1372,Evaporation technology,evaporation-technology,evaporation_technology,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1373,Operation method,operation-method,operation_method,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1374,Loading type,loading-type,loading_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1375,Garment steamer design,garment-steamer-design,garment_steamer_design,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1376,Soleplate type,soleplate-type,soleplate_type,49,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1377,Washing programs,washing-programs,washing_programs,32,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1378,Cleaning surfaces,cleaning-surfaces,cleaning_surfaces,21,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1379,Dirt separating method,dirt-separating-method,dirt_separating_method,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1380,Dry/Wet cleaning,dry-wet-cleaning,dry/wet_cleaning,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1381,Dust container type,dust-container-type,dust_container_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1382,Vacuum air filtering technology,vacuum-air-filtering-technology,vacuum_air_filtering_technology,14,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1383,Orientation,orientation,orientation,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1384,Dispenser type,dispenser-type,dispenser_type,21,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1385,Ingredients,ingredients,ingredients,24,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1386,Targeted stains,targeted-stains,targeted_stains,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1387,Cleaning purpose,cleaning-purpose,cleaning_purpose,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1388,Blade material,blade-material,blade_material,22,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1389,Washing method,washing-method,washing_method,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1390,Suitable for pest type,suitable-for-pest-type,suitable_for_pest_type,18,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1391,Bug type,bug-type,bug_type,15,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1392,Format supported,format-supported,format_supported,19,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1393,Stationery binding type,stationery-binding-type,stationery_binding_type,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1394,Bakeware pieces included,bakeware-pieces-included,bakeware_pieces_included,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1397,Suitable for food processor type,suitable-for-food-processor-type,suitable_for_food_processor_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1398,Coffee input type,coffee-input-type,coffee_input_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1400,Top surface material,top-surface-material,top_surface_material,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1401,Star rating,star-rating,star_rating,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1402,Compatible recipes,compatible-recipes,compatible_recipes,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1403,Oven accessories included,oven-accessories-included,oven_accessories_included,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1404,Extraction type,extraction-type,extraction_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1405,Grease filter material,grease-filter-material,grease_filter_material,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1406,Soda maker accessories included,soda-maker-accessories-included,soda_maker_accessories_included,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1407,Water filter application,water-filter-application,water_filter_application,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1408,Bristle material,bristle-material,bristle_material,26,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1410,Food dispenser type,food-dispenser-type,food_dispenser_type,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1411,Kitchen utensil items included,kitchen-utensil-items-included,kitchen_utensil_items_included,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1412,Pasta shape type,pasta-shape-type,pasta_shape_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1413,Coffee/Tea set pieces included,coffee-tea-set-pieces-included,coffee/tea_set_pieces_included,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1414,Dinnerware pieces included,dinnerware-pieces-included,dinnerware_pieces_included,12,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1415,Drinkware pieces included,drinkware-pieces-included,drinkware_pieces_included,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1416,Flatware pieces included,flatware-pieces-included,flatware_pieces_included,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1417,Gardening use,gardening-use,gardening_use,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1418,Pest control method,pest-control-method,pest_control_method,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1419,Nutrient content,nutrient-content,nutrient_content,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1420,Compatible gardening tool,compatible-gardening-tool,compatible_gardening_tool,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1422,Cutting method,cutting-method,cutting_method,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1424,Screen material,screen-material,screen_material,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1425,Targeted pests,targeted-pests,targeted_pests,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1426,Awning construction type,awning-construction-type,awning_construction_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1430,Compatible hammock design,compatible-hammock-design,compatible_hammock_design,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1431,Canopy material,canopy-material,canopy_material,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1432,Outdoor power accessories included,outdoor-power-accessories-included,outdoor_power_accessories_included,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1433,Propulsion type,propulsion-type,propulsion_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1434,Sprinkler head type,sprinkler-head-type,sprinkler_head_type,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1435,Bulb size,bulb-size,bulb_size,16,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1437,Bulb cap type,bulb-cap-type,bulb_cap_type,25,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1438,Bulb shape,bulb-shape,bulb_shape,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1439,Timer type,timer-type,timer_type,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1440,Oil type,oil-type,oil_type,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1441,Bedding pieces included,bedding-pieces-included,bedding_pieces_included,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1442,Closure style,closure-style,closure_style,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1445,Plant characteristics,plant-characteristics,plant_characteristics,14,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1446,Sunlight,sunlight,sunlight,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1447,Culinary botanical name,culinary-botanical-name,culinary_botanical_name,25,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1448,Suitable for pool type,suitable-for-pool-type,suitable_for_pool_type,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1449,Wall material,wall-material,wall_material,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1450,Humidity control,humidity-control,humidity_control,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1451,Allergen information,allergen-information,allergen_information,16,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1452,Dietary preferences,dietary-preferences,dietary_preferences,28,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1453,Beer style,beer-style,beer_style,23,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1454,Beer variety,beer-variety,beer_variety,32,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1456,Package type,package-type,package_type,27,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,1458,Flavor,flavor,flavor,30,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
